ConceptScheme URI,http://w3id.org/permafrost/v/nrcglossary/scheme,,,,,,,,,,,
http://w3id.org/permafrost/v/nrcglossary/t0176,inactive rock glacier,,"A mass of rock fragments and finer material, on a slope, that contains either an ice core or interstitial ice, and shows evidence of past, but not present, movement.","Rock glaciers are said to be inactive when their main body ceases to move, and they show no evidence of very recent movement.",,,,t0176,,,,https://doi.org/10.4224/20386736
http://w3id.org/permafrost/v/nrcglossary/t0177,interfacial water,,Interfacial water forms transition layers at mineral/water and mineral/water/ice interfaces in frozen ground.,"The intermolecular forces involved are such that interfacial water does not move under the influence of gravity. The temperature at which any portion of the interfacial water will change phase depends on the total energy of the various adsorption forces, which in turn depends on the distance from the mineral surface, the type of mineral, and the solute content of the water.",,,,t0177,,,,https://doi.org/10.4224/20386737
http://w3id.org/permafrost/v/nrcglossary/t0178,intermediate discontinuous permafrost,,1. (North-American usage) Permafrost underlying 35 to 65 percent of the area of exposed land surface. 2. (Russian usage) Permafrost underlying 40 to 60 percent of the area of exposed land surface.,,,,,t0178,,,,https://doi.org/10.4224/20386738
http://w3id.org/permafrost/v/nrcglossary/t0179,intrapermafrost water,eau d'intraperg�liso! ,Water occurring in unfrozen zones (taliks and cryopegs) within permafrost(see Figure 11).,"Intrapermafrost water includes water in open, lateral and transient taliks and in basal, isolated and marine cryopegs. Sometimes erroneously called interpermafrost water.",,,,t0179,,,,https://doi.org/10.4224/20386739
http://w3id.org/permafrost/v/nrcglossary/t0180,intrusive ice,,Ice formed from water injected into soils or rocks (see Figure 10c).,"Freezing of injected water will normally lift the ground above it, thereby producing topographic forms somewhat resembling those of igneous intrusions in rocks. Thus, a tabular mass of intrusive ice is analogous to a sill or a dyke (see ice vein) whereas the domed form is analogous to a laccolith (see frost blister, pingo). Use of terms such as ""sill ice"" or ""hydrolaccolith,"" however, is not recommended. Intrusive ice may develop in porous unconsolidated sediments and in jointed or fractured bedrock. Fractures may become enlarged by hydraulic fracturing or frost wedging processes. For the greatest effect, water must become trapped in the joints or fractures and be subjected to relatively rapid freezing.",,injection ice,,t0180,,,,https://doi.org/10.4224/20386740
http://w3id.org/permafrost/v/nrcglossary/t0181,isoband cryogenic fabric,,"A distinct soil micromorphology, resulting from the effects of freezing and thawing processes, in which soil particles form subhorizontal layers of similar thickness.","This fabric, found in cryosols, results from freeze-thaw processes accompanied by eluviation.",,,,t0181,,,,https://doi.org/10.4224/20386741
http://w3id.org/permafrost/v/nrcglossary/t0182,isolated cryopeg,,"A body of unfrozen ground, that is perennially cryotic (T < 0�C) and entirely surrounded by perennially frozen ground (see Figure 11).","In an isolated cryopeg, freezing is prevented by freezing-point depression due to the dissolved-solids content of its pore water.",,,,t0182,,,,https://doi.org/10.4224/20386742
http://w3id.org/permafrost/v/nrcglossary/t0183,isolated patches of permafrost,,Permafrost underlying less than 10 percent of the exposed land surface.,"Individual areas of permafrost are of limited areal extent, widely separated, and are completely surrounded by unfrozen ground.",," insular permafrost, island permafrost, scattered permafrost",,t0183,,,,https://doi.org/10.4224/20386743
http://w3id.org/permafrost/v/nrcglossary/t0184,isolated talik,,A layer or body of unfrozen ground entirely surrounded by perennially frozen ground (see Figure 11).,"Isolated taliks are commonly cryotic (see isolated cryopeg), but they may be noncryotic (see transient talik).",,,,t0184,,,,https://doi.org/10.4224/20386744
http://w3id.org/permafrost/v/nrcglossary/t0185,kurum,,"A general term for all types of coarse clastic formations on slopes of 2-3 to 40 degrees, moving downslope mainly due to creep.","This Russian term, used extensively in Siberia, covers ""stone streams"", ""rock streams"", ""rock covers"", and ""rock fields"".",,,,t0185,,,,https://doi.org/10.4224/20386745
http://w3id.org/permafrost/v/nrcglossary/t0186,lake talik,,A layer or body of unfrozen ground occupying a depression in the permafrost table beneath a lake.,"The temperature of a lake talik remains above 0�C due to the heat storage effect of the lake water. Depending on the permafrost thickness and the size of the lake, such taliks may be either open or closed.",,,,t0186,,,,https://doi.org/10.4224/20386746
http://w3id.org/permafrost/v/nrcglossary/t0187,latent heat (of fusion),,The amount of heat required to melt all the ice (or freeze all the pore water) in a unit mass of soil or rock.,,,,,t0187,,,,https://doi.org/10.4224/20386747
http://w3id.org/permafrost/v/nrcglossary/t0188,lateral talik,,"A layer or body of unfrozen ground, overlain and underlain by perennially frozen ground (see Figure 11).",Lateral taliks may be cryotic (see hydrochemical talik) or noncryotic (see hydrothermal talik).,,,,t0188,,,,https://doi.org/10.4224/20386748
http://w3id.org/permafrost/v/nrcglossary/t0189,latitudinal limit of permafrost,,The southernmost (northernmost) latitude at which permafrost occurs in a lowland region in the northern (southern) hemisphere.,,,,,t0189,,,,https://doi.org/10.4224/20386749
http://w3id.org/permafrost/v/nrcglossary/t0190,latitudinal zonation of permafrost,,"The subdivision of a permafrost region into permafrost zones, based on the percentage of the area that is underlain by permafrost.",,,,,t0190,,,,https://doi.org/10.4224/20386750
http://w3id.org/permafrost/v/nrcglossary/t0191,layered cryostructure,,The cryostructure of frozen silt or loam in which ice layers alternate with mineral layers that have a massive cryostructure (see Figure 9e).,Silt or loam with a layered cryostructure has a relatively high ice content.,,,,t0191,,,,https://doi.org/10.4224/20386751
http://w3id.org/permafrost/v/nrcglossary/t0192,lens ice,,Ground ice occurring as ice lenses.,,,,,t0192,,,,https://doi.org/10.4224/20386752
http://w3id.org/permafrost/v/nrcglossary/t0193,lens-type cryostructure,,The cryostructure of frozen silt or loam containing numerous ice lenses (see Figure 9e).,Silt or loam with a lens-type cryostructure has a relatively high ice content.,,,,t0193,,,,https://doi.org/10.4224/20386753
http://w3id.org/permafrost/v/nrcglossary/t0194,long-term strength,,The failure strength of a material after a long period of creep deformation.,"It is sometimes defined in practice as the creep strength (or the delayed strength) related to the service life of a structure, but its general definition is the failure strength attained when the strain rate tends to zero or time tends to infinity.",,,,t0194,,,,https://doi.org/10.4224/20386754
http://w3id.org/permafrost/v/nrcglossary/t0195,low-centre polygon,,An ice-wedge polygon in which thawing of ice-rich permafrost has left the central area in a relatively depressed position.,,,,,t0195,,,,https://doi.org/10.4224/20386755
http://w3id.org/permafrost/v/nrcglossary/t0196,macro-scale polygons,,"Macro-scale polygons are closed, multi-sided, roughly equidimensional patterned-ground features, typically 15 to 30 m across, commonly resulting from thermal contraction cracking of the ground.",Macro-scale polygons form random or oriented polygonal patterns in both mineral terrain and peatland in permafrost areas.,,,,t0196,,,,https://doi.org/10.4224/20386756
http://w3id.org/permafrost/v/nrcglossary/t0197,marine cryopeg,,"A layer or body of unfrozen ground, that is perennially cryotic (T < 0�C), forming part of coastal or subsea permafrost (see Figure 11).",Freezing of a marine cryopeg is prevented by freezing-point depression due to the high dissolved-solids content of its pore water.,,,,t0197,,,,https://doi.org/10.4224/20386757
http://w3id.org/permafrost/v/nrcglossary/t0198,mass wasting,mouvement de masse ,"Downslope movement of soil or rock on, or near, the earth's surface under the influence of gravity (see Figure 21).","Mass wasting includes slow displacements such as frost creep, gelifluction or solifluction, and more rapid movements such as earthflows or active-layer failures. It does not include crustal displacements resulting from tectonic activity or those movements where material is carried directly by an active transporting medium, such as glacial ice, snow, water or air. In permafrost areas, mass wasting is not limited to the active layer; it can include displacements caused by the formation and creep of ground ice within permafrost. When frost heave is a component of frost creep, it is a mass wasting process.",,,,t0198,,,,https://doi.org/10.4224/20386758
